batch,WSI,caseID,readerID,modalityID,score,experience,experienceResident,labelROI,VTA,percentStroma,densityTILs,createDate,viewerWidth,viewerHeight,viewerMag,task,inputFileName
FDA-HTT-batch003,HTT-TILS-001-29B.ndpi,HTT-TILS-001-29B.ndpi_x9059.2190_y25220.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,50,10,2020-12-14 10:24:10,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch003,HTT-TILS-001-29B.ndpi,HTT-TILS-001-29B.ndpi_x12575.2190_y8391.2190,unknown1892,camic,5,100,100,Intra-Tumoral Stroma,TRUE,40,5,2020-12-14 10:24:26,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch003,HTT-TILS-001-29B.ndpi,HTT-TILS-001-29B.ndpi_x11746.2190_y17872.2190,unknown1892,camic,2,100,100,Intra-Tumoral Stroma,TRUE,40,2,2020-12-14 10:25:01,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch003,HTT-TILS-001-29B.ndpi,HTT-TILS-001-29B.ndpi_x11074.2190_y23245.2190,unknown1892,camic,2,100,100,Intra-Tumoral Stroma,TRUE,30,2,2020-12-14 10:25:27,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-37B.ndpi,HTT-TILS-001-37B.ndpi_x82815.2190_y26206.2190,unknown1892,camic,NA,100,100,Other Regions,FALSE,NA,NA,2020-12-18 13:11:15,1100,625,12,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-37B.ndpi,HTT-TILS-001-37B.ndpi_x30087.2190_y49920.2190,unknown1892,camic,NA,100,100,Other Regions,FALSE,NA,NA,2020-12-18 13:11:28,1100,625,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-37B.ndpi,HTT-TILS-001-37B.ndpi_x18456.2190_y69695.2190,unknown1892,camic,20,100,100,Intra-Tumoral Stroma,TRUE,50,20,2020-12-18 13:12:00,1100,625,6.94,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-37B.ndpi,HTT-TILS-001-37B.ndpi_x78436.2190_y4403.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,50,10,2020-12-18 13:12:58,1100,625,5.79,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-37B.ndpi,HTT-TILS-001-37B.ndpi_x24534.2190_y72700.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,10,10,2020-12-18 13:13:21,1100,625,8.33,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-37B.ndpi,HTT-TILS-001-37B.ndpi_x20409.2190_y65907.2190,unknown1892,camic,20,100,100,Intra-Tumoral Stroma,TRUE,30,20,2020-12-18 13:13:50,1100,625,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-37B.ndpi,HTT-TILS-001-37B.ndpi_x13136.2190_y59218.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,80,10,2020-12-18 13:14:15,1100,625,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-37B.ndpi,HTT-TILS-001-37B.ndpi_x33135.2190_y42036.2190,unknown1892,camic,NA,100,100,Other Regions,FALSE,NA,NA,2020-12-18 13:14:27,1100,625,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-37B.ndpi,HTT-TILS-001-37B.ndpi_x21442.2190_y75978.2190,unknown1892,camic,5,100,100,Intra-Tumoral Stroma,TRUE,15,5,2020-12-18 13:15:15,1100,625,8.33,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-37B.ndpi,HTT-TILS-001-37B.ndpi_x16351.2190_y66399.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,60,10,2020-12-18 13:15:33,1100,625,8.33,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-35B.ndpi,HTT-TILS-001-35B.ndpi_x37639.2190_y12227.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,50,10,2020-12-18 13:19:08,1100,625,6.94,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-35B.ndpi,HTT-TILS-001-35B.ndpi_x35954.2190_y57053.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,10,10,2020-12-18 13:19:52,1100,625,8.33,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-35B.ndpi,HTT-TILS-001-35B.ndpi_x25506.2190_y14991.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,50,10,2020-12-18 13:20:12,1100,625,8.33,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-35B.ndpi,HTT-TILS-001-35B.ndpi_x48896.2190_y34674.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,50,10,2020-12-18 13:20:41,1100,625,8.33,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-35B.ndpi,HTT-TILS-001-35B.ndpi_x28674.2190_y14924.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,50,10,2020-12-18 13:21:51,1100,625,8.33,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-35B.ndpi,HTT-TILS-001-35B.ndpi_x11553.2190_y36898.2190,unknown1892,camic,NA,100,100,Other Regions,FALSE,NA,NA,2020-12-18 13:22:20,1100,625,6.94,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-35B.ndpi,HTT-TILS-001-35B.ndpi_x42964.2190_y11081.2190,unknown1892,camic,20,100,100,Intra-Tumoral Stroma,TRUE,50,20,2020-12-18 13:22:36,1100,625,8.33,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-35B.ndpi,HTT-TILS-001-35B.ndpi_x26584.2190_y35550.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,40,10,2020-12-18 13:23:07,1100,625,8.33,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-35B.ndpi,HTT-TILS-001-35B.ndpi_x45391.2190_y54896.2190,unknown1892,camic,10,100,100,Intra-Tumoral Stroma,TRUE,20,10,2020-12-18 13:23:31,1100,625,6.94,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-35B.ndpi,HTT-TILS-001-35B.ndpi_x20653.2190_y57727.2190,unknown1892,camic,25,100,100,Intra-Tumoral Stroma,TRUE,20,25,2020-12-18 13:24:05,1100,625,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch004,HTT-TILS-001-33B.ndpi,HTT-TILS-001-33B.ndpi_x34031.2190_y35865.2190,unknown1892,camic,30,100,100,Intra-Tumoral Stroma,TRUE,30,30,2020-12-18 13:25:50,1100,625,6.94,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x8062.2190_y35347.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,25,20,2020-12-24 18:17:01,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x7914.2190_y38451.2190,pathologist3254,camic,30,5,-1,Intra-Tumoral Stroma,TRUE,20,30,2020-12-24 18:17:42,1174,789,12,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x5241.2190_y34999.2190,pathologist3254,camic,35,5,-1,Intra-Tumoral Stroma,TRUE,25,35,2020-12-24 18:18:16,1174,789,12,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x104525.2190_y48314.2190,pathologist3254,camic,50,5,-1,Intra-Tumoral Stroma,TRUE,50,50,2020-12-24 18:19:04,1174,789,12,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x33954.2190_y65231.2190,pathologist3254,camic,60,5,-1,Intra-Tumoral Stroma,TRUE,40,60,2020-12-24 18:19:57,1174,789,14.4,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x36111.2190_y71249.2190,pathologist3254,camic,60,5,-1,Intra-Tumoral Stroma,TRUE,80,60,2020-12-24 18:20:40,1174,789,17.28,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x111873.2190_y48972.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,50,20,2020-12-24 18:21:03,1174,789,12,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x60135.2190_y59162.2190,pathologist3254,camic,25,5,-1,Intra-Tumoral Stroma,TRUE,40,25,2020-12-24 18:21:38,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x14143.2190_y54899.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,85,20,2020-12-24 18:22:00,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x5903.2190_y41303.2190,pathologist3254,camic,60,5,-1,Intra-Tumoral Stroma,TRUE,45,60,2020-12-24 18:22:25,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-70B.ndpi,HTT-TILS-001-70B.ndpi_x37509.2190_y33989.2190,pathologist3254,camic,30,5,-1,Intra-Tumoral Stroma,TRUE,70,30,2020-12-24 18:23:20,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-70B.ndpi,HTT-TILS-001-70B.ndpi_x35958.2190_y51356.2190,pathologist3254,camic,30,5,-1,Intra-Tumoral Stroma,TRUE,55,30,2020-12-24 18:23:55,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-70B.ndpi,HTT-TILS-001-70B.ndpi_x20840.2190_y27399.2190,pathologist3254,camic,40,5,-1,Intra-Tumoral Stroma,TRUE,65,40,2020-12-24 18:24:41,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-70B.ndpi,HTT-TILS-001-70B.ndpi_x58412.2190_y60159.2190,pathologist3254,camic,35,5,-1,Intra-Tumoral Stroma,TRUE,50,35,2020-12-24 18:25:09,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-70B.ndpi,HTT-TILS-001-70B.ndpi_x67722.2190_y69212.2190,pathologist3254,camic,25,5,-1,Intra-Tumoral Stroma,TRUE,86,25,2020-12-24 18:25:29,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-70B.ndpi,HTT-TILS-001-70B.ndpi_x33322.2190_y14762.2190,pathologist3254,camic,30,5,-1,Intra-Tumoral Stroma,TRUE,80,30,2020-12-24 18:25:51,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-70B.ndpi,HTT-TILS-001-70B.ndpi_x30066.2190_y16312.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,85,20,2020-12-24 18:26:17,1174,789,9.34,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-70B.ndpi,HTT-TILS-001-70B.ndpi_x42858.2190_y64149.2190,pathologist3254,camic,21,5,-1,Intra-Tumoral Stroma,TRUE,81,21,2020-12-24 18:29:58,1174,688,9.13,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-70B.ndpi,HTT-TILS-001-70B.ndpi_x32082.2190_y53062.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,75,20,2020-12-24 18:30:34,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-70B.ndpi,HTT-TILS-001-70B.ndpi_x27895.2190_y25693.2190,pathologist3254,camic,31,5,-1,Intra-Tumoral Stroma,TRUE,75,31,2020-12-24 18:30:52,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x50660.2190_y46223.2190,pathologist3254,camic,7,5,-1,Intra-Tumoral Stroma,TRUE,70,7,2020-12-24 18:31:19,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x37357.2190_y31412.2190,pathologist3254,camic,35,5,-1,Invasive Margin,TRUE,65,35,2020-12-24 18:31:49,1174,789,12,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x26314.2190_y31263.2190,pathologist3254,camic,8,5,-1,Invasive Margin,TRUE,25,8,2020-12-24 18:32:20,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x42466.2190_y18409.2190,pathologist3254,camic,35,5,-1,Invasive Margin,TRUE,50,35,2020-12-24 18:32:44,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x51614.2190_y49123.2190,pathologist3254,camic,25,5,-1,Intra-Tumoral Stroma,TRUE,61,25,2020-12-24 18:33:04,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x49483.2190_y31997.2190,pathologist3254,camic,30,5,-1,Intra-Tumoral Stroma,TRUE,60,30,2020-12-24 18:33:37,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x57756.2190_y28260.2190,pathologist3254,camic,22,5,-1,Intra-Tumoral Stroma,TRUE,75,22,2020-12-24 18:33:58,1174,789,9.34,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x42178.2190_y31946.2190,pathologist3254,camic,16,5,-1,Intra-Tumoral Stroma,TRUE,80,16,2020-12-24 18:34:29,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x28901.2190_y51555.2190,pathologist3254,camic,8,5,-1,Intra-Tumoral Stroma,TRUE,55,8,2020-12-24 18:34:49,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x33086.2190_y53427.2190,pathologist3254,camic,25,5,-1,Intra-Tumoral Stroma,TRUE,70,25,2020-12-24 18:35:19,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x69483.2190_y5751.2190,pathologist3254,camic,12,5,-1,Intra-Tumoral Stroma,TRUE,70,12,2020-12-24 18:36:01,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x75555.2190_y6496.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,70,20,2020-12-24 18:36:24,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x70915.2190_y8271.2190,pathologist3254,camic,13,5,-1,Intra-Tumoral Stroma,TRUE,90,13,2020-12-24 18:36:41,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x76070.2190_y3689.2190,pathologist3254,camic,18,5,-1,Intra-Tumoral Stroma,TRUE,80,18,2020-12-24 18:37:00,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x48860.2190_y12052.2190,pathologist3254,camic,NA,5,-1,Other Regions,FALSE,NA,NA,2020-12-24 18:37:09,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x35170.2190_y25915.2190,pathologist3254,camic,15,5,-1,Intra-Tumoral Stroma,TRUE,90,15,2020-12-24 18:37:33,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x22052.2190_y23681.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,75,20,2020-12-24 18:38:04,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x31332.2190_y26774.2190,pathologist3254,camic,7,5,-1,Intra-Tumoral Stroma,TRUE,85,7,2020-12-24 18:38:27,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x63640.2190_y8042.2190,pathologist3254,camic,12,5,-1,Intra-Tumoral Stroma,TRUE,84,12,2020-12-24 18:38:57,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x66676.2190_y7240.2190,pathologist3254,camic,12,5,-1,Intra-Tumoral Stroma,TRUE,82,12,2020-12-24 18:39:17,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x24761.2190_y13563.2190,pathologist3254,camic,40,5,-1,Intra-Tumoral Stroma,TRUE,15,40,2020-12-24 18:40:11,1174,789,14.4,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x49573.2190_y49246.2190,pathologist3254,camic,30,5,-1,Intra-Tumoral Stroma,TRUE,8,30,2020-12-24 18:40:41,1174,789,14.4,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x22110.2190_y13641.2190,pathologist3254,camic,35,5,-1,Invasive Margin,TRUE,20,35,2020-12-24 18:41:21,1174,789,12,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x80180.2190_y17427.2190,pathologist3254,camic,19,5,-1,Intra-Tumoral Stroma,TRUE,41,19,2020-12-24 18:41:47,1174,789,12,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x61799.2190_y13338.2190,pathologist3254,camic,39,5,-1,Intra-Tumoral Stroma,TRUE,20,39,2020-12-24 18:42:16,1174,789,14.4,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x67933.2190_y47867.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,10,20,2020-12-24 18:42:40,1174,789,20.74,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x71829.2190_y49452.2190,pathologist3254,camic,40,5,-1,Invasive Margin,TRUE,16,40,2020-12-24 18:43:09,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x57110.2190_y50014.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,11,20,2020-12-24 18:43:38,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x77292.2190_y19850.2190,pathologist3254,camic,20,5,-1,Invasive Margin,TRUE,45,20,2020-12-24 18:44:20,1174,789,14.4,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x59328.2190_y14848.2190,pathologist3254,camic,50,5,-1,Invasive Margin,TRUE,25,50,2020-12-24 18:44:50,1174,789,12,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x29048.2190_y35679.2190,pathologist3254,camic,40,5,-1,Intra-Tumoral Stroma,TRUE,60,40,2020-12-24 18:45:44,1174,789,11.16,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x12225.2190_y30725.2190,pathologist3254,camic,15,5,-1,Intra-Tumoral Stroma,TRUE,80,15,2020-12-24 18:46:13,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x28016.2190_y17618.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,75,20,2020-12-24 18:47:15,1174,789,7.75,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x13154.2190_y34286.2190,pathologist3254,camic,15,5,-1,Intra-Tumoral Stroma,TRUE,70,15,2020-12-24 18:47:41,1174,789,9.3,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x30751.2190_y17979.2190,pathologist3254,camic,16,5,-1,Intra-Tumoral Stroma,TRUE,80,16,2020-12-24 18:48:12,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x12208.2190_y37251.2190,pathologist3254,camic,25,5,-1,Invasive Margin,TRUE,90,25,2020-12-24 18:49:13,1174,789,9.3,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x31370.2190_y32583.2190,pathologist3254,camic,15,5,-1,Intra-Tumoral Stroma,TRUE,75,15,2020-12-24 18:49:33,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x28481.2190_y32892.2190,pathologist3254,camic,31,5,-1,Intra-Tumoral Stroma,TRUE,70,31,2020-12-24 18:49:57,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x29048.2190_y21333.2190,pathologist3254,camic,15,5,-1,Intra-Tumoral Stroma,TRUE,60,15,2020-12-24 18:50:14,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x31422.2190_y35473.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,63,20,2020-12-24 18:50:33,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x12938.2190_y7977.2190,pathologist3254,camic,45,5,-1,Intra-Tumoral Stroma,TRUE,35,45,2020-12-24 18:51:10,1174,789,9.3,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x11032.2190_y11789.2190,pathologist3254,camic,35,5,-1,Intra-Tumoral Stroma,TRUE,25,35,2020-12-24 18:51:33,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x7791.2190_y11646.2190,pathologist3254,camic,50,5,-1,Intra-Tumoral Stroma,TRUE,45,50,2020-12-24 18:51:50,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x19085.2190_y6214.2190,pathologist3254,camic,40,5,-1,Invasive Margin,TRUE,46,40,2020-12-24 18:52:15,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x23422.2190_y37713.2190,pathologist3254,camic,25,5,-1,Intra-Tumoral Stroma,TRUE,86,25,2020-12-24 18:52:36,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x18561.2190_y40525.2190,pathologist3254,camic,25,5,-1,Intra-Tumoral Stroma,TRUE,42,25,2020-12-24 18:52:53,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x12175.2190_y42193.2190,pathologist3254,camic,30,5,-1,Invasive Margin,TRUE,45,30,2020-12-24 18:53:26,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x16512.2190_y8168.2190,pathologist3254,camic,40,5,-1,Intra-Tumoral Stroma,TRUE,45,40,2020-12-24 18:53:46,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x21468.2190_y40811.2190,pathologist3254,camic,34,5,-1,Intra-Tumoral Stroma,TRUE,42,34,2020-12-24 18:53:59,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x15368.2190_y41383.2190,pathologist3254,camic,20,5,-1,Intra-Tumoral Stroma,TRUE,40,20,2020-12-24 18:54:21,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x25699.2190_y20250.2190,pathologist3254,camic,8,5,-1,Invasive Margin,TRUE,82,8,2020-12-24 18:54:57,1174,789,8.33,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x36842.2190_y33506.2190,pathologist3254,camic,NA,5,-1,Other Regions,FALSE,NA,NA,2020-12-24 18:55:06,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x28888.2190_y28271.2190,pathologist3254,camic,NA,5,-1,Other Regions,FALSE,NA,NA,2020-12-24 18:55:14,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x7342.2190_y10913.2190,pathologist3254,camic,NA,5,-1,Other Regions,FALSE,NA,NA,2020-12-24 18:55:26,1174,789,10,doVTA_caMicro_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x9799.2190_y10981.2190,pathologist3254,camic,NA,5,-1,Other Regions,FALSE,NA,NA,2020-12-24 18:55:36,1174,789,10,doVTA_caMicro_v1.0,NA
